chrom	start	end	AB1_hotspots
chr13	20893469	20894506	1
chr13	20957737	20959639	1
chr13	20964599	20966214	1
chr13	21046697	21047786	1
chr13	21084019	21085414	1
chr13	21121074	21122733	1
chr13	21170474	21172910	1
chr13	21264111	21266268	1
chr13	21266707	21268012	1
chr13	21268951	21270530	1
chr13	21540635	21541994	1
chr13	21571345	21573769	1
chr13	21604511	21605636	1
chr13	21613184	21614419	1
chr13	21687600	21691086	1
chr13	21726622	21728027	1
chr13	21799885	21801529	1
chr13	21903650	21904984	1
chr13	21922240	21924079	1
chr13	22004428	22006446	1
chr13	22075181	22076111	1
chr13	22103156	22105979	1
chr13	22112983	22114400	1
chr13	22122469	22123831	1
chr13	22182700	22184207	1
chr13	22241022	22242624	1
chr13	22265888	22267083	1
chr13	22375440	22377016	1
chr13	22385139	22387292	1
chr13	22490010	22491131	1
chr13	22546961	22549720	1
chr13	22559449	22562089	1
chr13	22594919	22597432	1
chr13	22619563	22621121	1
chr13	22626597	22628666	1
chr13	22652727	22654210	1
chr13	22688594	22689490	1
chr13	22717046	22718761	1
chr13	22732120	22733936	1
chr13	22743510	22744785	1
chr13	22803379	22805508	1
chr13	22847361	22848686	1
chr13	22928820	22930340	1
chr13	23442738	23444369	1
chr13	23506353	23508356	1
chr13	23522787	23524132	1
chr13	23640617	23642012	1
chr13	23708626	23710518	1
chr13	23742719	23743931	1
chr13	23763704	23764737	1
chr13	23826476	23827889	1
chr13	23865694	23867363	1
chr13	23884299	23886344	1
chr13	23926028	23928507	1
chr13	23993049	23994226	1
chr13	24000786	24002872	1
chr13	24427321	24428823	1
chr13	24431156	24432384	1
chr13	24478550	24480893	1
chr13	24530886	24532418	1
chr13	24626344	24627503	1
chr13	24661123	24662656	1
chr13	24732339	24733924	1
chr13	24746834	24748501	1
chr13	24771005	24773445	1
chr13	24820412	24821550	1
chr13	24854485	24856245	1
chr13	24878040	24879657	1
chr13	24886402	24887411	1
chr13	24928390	24930440	1
chr13	25092455	25094338	1
chr13	25234805	25236325	1
chr13	25299360	25301623	1
chr13	25311945	25313612	1
chr13	25317369	25318659	1
chr13	25447280	25448254	1
chr13	25453415	25454814	1
chr13	25571399	25572499	1
chr13	25640411	25641776	1
chr13	25727139	25728881	1
chr13	25782428	25783555	1
chr13	25784075	25785547	1
chr13	25801395	25802957	1
chr13	25917632	25919251	1
chr13	25975047	25976503	1
chr13	26135139	26136184	1
chr13	26166363	26168316	1
chr13	26203383	26205139	1
chr13	26302584	26303567	1
chr13	26304059	26306747	1
chr13	26311392	26313481	1
chr13	26493232	26496195	1
chr13	26525514	26528439	1
chr13	27055308	27058453	1
chr13	27086558	27087965	1
chr13	27271320	27272862	1
chr13	27283912	27285671	1
chr13	27365405	27366672	1
chr13	27385255	27386621	1
chr13	27432612	27434312	1
chr13	27444265	27445415	1
chr13	27475354	27476538	1
chr13	27491151	27493351	1
chr13	27579985	27581400	1
chr13	27637480	27638622	1
chr13	27728846	27729651	1
chr13	27778435	27779852	1
chr13	27955855	27956791	1
chr13	28112179	28114005	1
chr13	28281817	28284571	1
chr13	28391410	28393331	1
chr13	28451124	28454009	1
chr13	28509328	28511023	1
chr13	28589056	28590873	1
chr13	28664511	28665989	1
chr13	28758950	28760768	1
chr13	28878985	28880912	1
chr13	28891575	28895185	1
chr13	28918618	28920328	1
chr13	29135217	29136694	1
chr13	29151748	29153316	1
chr13	29256089	29257928	1
chr13	29497746	29498953	1
chr13	29528205	29530249	1
chr13	29548912	29550019	1
chr13	29829961	29831297	1
chr13	29831346	29832902	1
chr13	29890885	29892758	1
chr13	30015085	30016875	1
chr13	30046274	30047608	1
chr13	30060946	30062493	1
chr13	30165187	30166429	1
chr13	30355796	30357819	1
chr13	30482392	30484693	1
chr13	30625914	30627312	1
chr13	30719043	30720422	1
chr13	30749985	30750789	1
chr13	30751631	30753012	1
chr13	30766723	30768467	1
chr13	30781672	30783035	1
chr13	30876591	30878396	1
chr13	31078829	31080721	1
chr13	31131991	31134206	1
chr13	31137245	31138919	1
chr13	31342242	31343755	1
chr13	31395710	31397482	1
chr13	31652476	31653887	1
chr13	31698203	31700739	1
chr13	31839770	31840887	1
chr13	31941374	31943474	1
chr13	31968612	31969646	1
chr13	31989608	31991765	1
chr13	32009304	32010773	1
chr13	32054641	32055554	1
chr13	32083744	32085088	1
chr13	32170932	32172033	1
chr13	32559075	32560888	1
chr13	32663114	32664325	1
chr13	32789369	32790631	1
chr13	32801693	32803498	1
chr13	32847851	32849203	1
chr13	32863981	32865507	1
chr13	32988730	32990335	1
chr13	33036166	33037513	1
chr13	33070356	33071358	1
chr13	33292501	33294043	1
chr13	33311453	33312583	1
chr13	33376831	33377742	1
chr13	33508731	33510033	1
chr13	33543628	33544438	1
chr13	33552128	33554224	1
chr13	33591285	33592626	1
chr13	33670220	33672097	1
chr13	33776150	33778001	1
chr13	33869660	33870460	1
chr13	34190094	34190928	1
chr13	34290924	34292182	1
chr13	34324987	34325903	1
chr13	34458527	34460280	1
chr13	34509607	34511174	1
chr13	34826138	34827403	1
chr13	34950941	34952308	1
chr13	35023742	35025444	1
chr13	35125638	35126740	1
chr13	35136023	35137570	1
chr13	35236639	35237876	1
chr13	35699323	35700343	1
chr13	35747481	35748880	1
chr13	36046034	36047575	1
chr13	36080661	36081464	1
chr13	36090703	36091876	1
chr13	36277272	36278774	1
chr13	36281028	36282627	1
chr13	36401234	36403037	1
chr13	36435189	36436063	1
chr13	36451268	36452702	1
chr13	36460692	36462304	1
chr13	36491505	36492536	1
chr13	36493438	36494899	1
chr13	36531177	36532800	1
chr13	36579833	36581557	1
chr13	36837143	36838997	1
chr13	37135849	37137712	1
chr13	37245612	37247592	1
chr13	37273502	37275246	1
chr13	37329474	37331501	1
chr13	37371986	37373732	1
chr13	37385315	37387183	1
chr13	37443985	37445285	1
chr13	37497420	37499383	1
chr13	37997095	37998169	1
chr13	38083308	38084793	1
chr13	38290035	38291850	1
chr13	38362086	38363870	1
chr13	38462876	38464119	1
chr13	38770948	38772305	1
chr13	38876678	38878135	1
chr13	39186515	39188460	1
chr13	39352467	39356473	1
chr13	39369918	39371564	1
chr13	39400607	39402231	1
chr13	39830669	39831783	1
chr13	39840888	39841892	1
chr13	39990814	39992189	1
chr13	40088215	40089892	1
chr13	40147639	40148585	1
chr13	40296598	40298943	1
chr13	40456532	40458166	1
chr13	40501526	40503647	1
chr13	40654976	40656255	1
chr13	40706986	40708611	1
chr13	40724321	40725749	1
chr13	40860861	40862312	1
chr13	40903540	40904936	1
chr13	40915294	40917594	1
chr13	41009109	41010539	1
chr13	41043152	41045013	1
chr13	41068286	41070168	1
chr13	41772724	41774395	1
chr13	41846663	41849281	1
chr13	41944967	41946393	1
chr13	42025537	42027171	1
chr13	42117799	42118620	1
chr13	42160261	42161822	1
chr13	42293598	42295186	1
chr13	42638816	42641096	1
chr13	42663114	42664425	1
chr13	42811108	42812530	1
chr13	43284894	43286444	1
chr13	43405006	43406742	1
chr13	43483376	43484583	1
chr13	43495223	43497997	1
chr13	43693789	43695315	1
chr13	43726588	43728084	1
chr13	43747988	43749692	1
chr13	43757908	43759728	1
chr13	43776371	43777835	1
chr13	43794956	43796200	1
chr13	43866252	43867951	1
chr13	43890070	43891819	1
chr13	43927667	43929356	1
chr13	43944133	43945460	1
chr13	44234786	44237049	1
chr13	44385644	44386507	1
chr13	44637408	44639765	1
chr13	44668344	44670476	1
chr13	44758702	44759620	1
chr13	44810453	44811411	1
chr13	44900352	44902272	1
chr13	45243081	45244748	1
chr13	45315363	45316761	1
chr13	45441353	45442813	1
chr13	45476189	45477985	1
chr13	45528083	45529201	1
chr13	46157053	46158629	1
chr13	46357392	46358668	1
chr13	46495196	46497027	1
chr13	46685540	46687104	1
chr13	46748685	46750634	1
chr13	46794231	46795521	1
chr13	46893437	46894955	1
chr13	47059908	47061664	1
chr13	47151684	47152651	1
chr13	47249149	47250605	1
chr13	47323923	47326418	1
chr13	47340155	47341159	1
chr13	47428720	47430894	1
chr13	47527842	47528678	1
chr13	47822283	47823917	1
chr13	47984564	47985843	1
chr13	48131765	48133144	1
chr13	48390540	48391938	1
chr13	48725857	48727715	1
chr13	48796633	48797682	1
chr13	49286034	49287387	1
chr13	49382962	49385432	1
chr13	49497013	49498581	1
chr13	49536492	49538134	1
chr13	49913365	49914880	1
chr13	49986976	49988615	1
chr13	50112587	50113660	1
chr13	50217570	50219059	1
chr13	51061093	51063452	1
chr13	51170944	51172199	1
chr13	51365741	51367613	1
chr13	51553598	51555594	1
chr13	51590605	51592331	1
chr13	51723968	51724993	1
chr13	51858846	51860785	1
chr13	51937433	51939529	1
chr13	52007389	52009108	1
chr13	52079560	52080992	1
chr13	52409950	52411949	1
chr13	52485493	52486700	1
chr13	52495280	52496514	1
chr13	52545019	52546873	1
chr13	53338588	53340863	1
chr13	53366997	53368474	1
chr13	53518030	53519140	1
chr13	53588990	53590259	1
chr13	53892313	53893867	1
chr13	54059998	54061892	1
chr13	54188951	54190378	1
chr13	54569463	54570793	1
chr13	54681750	54684090	1
chr13	54690874	54691784	1
chr13	55153573	55155301	1
chr13	55561745	55563327	1
chr13	55586616	55588182	1
chr13	55677147	55678699	1
chr13	56306289	56307501	1
chr13	57112469	57114074	1
chr13	57255599	57256932	1
chr13	58247881	58249632	1
chr13	59300781	59302444	1
chr13	59719958	59721828	1
chr13	59749711	59751558	1
chr13	59793674	59794828	1
chr13	60088820	60090424	1
chr13	60470118	60471145	1
chr13	60964522	60966240	1
chr13	61265433	61267597	1
chr13	61971094	61972088	1
chr13	62069733	62071247	1
chr13	62348534	62350106	1
chr13	62909925	62910905	1
chr13	63265666	63267397	1
chr13	63814940	63816533	1
chr13	63940714	63941986	1
chr13	63971137	63972848	1
chr13	64119914	64120812	1
chr13	64201778	64203312	1
chr13	64619610	64621506	1
chr13	65199534	65200924	1
chr13	66200957	66202811	1
chr13	66725380	66727224	1
chr13	67506778	67508812	1
chr13	67713196	67715016	1
chr13	67843682	67844948	1
chr13	68449223	68450812	1
chr13	68951075	68952948	1
chr13	69003988	69005501	1
chr13	69757173	69758379	1
chr13	69775648	69776630	1
chr13	70865264	70867016	1
chr13	71011199	71013517	1
chr13	71099373	71100997	1
chr13	71290602	71292074	1
chr13	71525574	71526946	1
chr13	71558222	71559365	1
chr13	72410098	72411559	1
chr13	72437430	72438732	1
chr13	72964003	72966320	1
chr13	72987575	72989240	1
chr13	73109408	73111406	1
chr13	73569725	73571190	1
chr13	73648517	73649958	1
chr13	73933424	73934843	1
chr13	73951728	73953276	1
chr13	74308667	74310680	1
chr13	74347574	74349610	1
chr13	74432044	74434367	1
chr13	74490530	74492143	1
chr13	74503156	74504483	1
chr13	74645051	74646737	1
chr13	74673390	74675335	1
chr13	74889617	74891364	1
chr13	75641208	75643273	1
chr13	75803493	75805575	1
chr13	75877137	75879603	1
chr13	75927577	75929231	1
chr13	76243267	76244692	1
chr13	76261855	76262921	1
chr13	76504416	76506099	1
chr13	76554082	76555785	1
chr13	76781525	76783791	1
chr13	77457210	77458789	1
chr13	77997978	77999366	1
chr13	78031456	78033198	1
chr13	78123919	78125307	1
chr13	78294566	78296299	1
chr13	78807133	78809768	1
chr13	78820134	78821624	1
chr13	78971363	78973085	1
chr13	79070333	79071925	1
chr13	79493168	79494660	1
chr13	79595066	79596759	1
chr13	79854130	79855186	1
chr13	80007518	80008933	1
chr13	80167046	80169085	1
chr13	80252721	80254142	1
chr13	80584135	80585578	1
chr13	80812487	80814133	1
chr13	81280250	81282365	1
chr13	81661724	81663086	1
chr13	81681533	81683525	1
chr13	81724739	81726734	1
chr13	82580535	82583287	1
chr13	84131958	84133887	1
chr13	84317346	84319141	1
chr13	84491909	84493261	1
chr13	84624072	84626329	1
chr13	85035314	85036768	1
chr13	85609883	85610998	1
chr13	87040749	87042515	1
chr13	87151974	87153248	1
chr13	88031001	88031947	1
chr13	88284681	88285969	1
chr13	88361133	88363345	1
chr13	88558116	88559898	1
chr13	88610501	88611566	1
chr13	88967152	88968934	1
chr13	89059088	89060978	1
chr13	89259182	89260541	1
chr13	89515878	89516793	1
chr13	90431438	90432577	1
chr13	90520528	90522359	1
chr13	90873601	90875410	1
chr13	91055095	91056325	1
chr13	91212778	91214207	1
chr13	91763144	91764827	1
chr13	91971145	91972447	1
chr13	92028896	92030137	1
chr13	92149028	92151030	1
chr13	92295142	92296646	1
chr13	92378069	92380620	1
chr13	92786477	92787451	1
chr13	92912076	92913502	1
chr13	93130838	93132658	1
chr13	93236148	93238294	1
chr13	93283860	93286094	1
chr13	93380701	93381501	1
chr13	93740072	93741753	1
chr13	93747712	93749881	1
chr13	93815173	93816450	1
chr13	94216167	94217969	1
chr13	94249334	94250507	1
chr13	94561660	94563360	1
chr13	94564229	94565647	1
chr13	94735044	94736606	1
chr13	94778397	94780572	1
chr13	94829480	94831377	1
chr13	94903690	94906122	1
chr13	94917935	94919106	1
chr13	94923060	94925092	1
chr13	95152149	95153055	1
chr13	95294066	95295034	1
chr13	95473296	95474631	1
chr13	95479311	95480403	1
chr13	95534456	95535762	1
chr13	95783146	95784946	1
chr13	95822673	95824369	1
chr13	96087178	96089039	1
chr13	96131655	96133107	1
chr13	96270089	96271302	1
chr13	96431026	96432319	1
chr13	96444914	96446939	1
chr13	96638814	96641157	1
chr13	97063014	97064280	1
chr13	97131314	97132528	1
chr13	97416294	97417932	1
chr13	97518297	97520442	1
chr13	97967692	97968957	1
chr13	98313254	98315179	1
chr13	98408114	98409350	1
chr13	98432023	98433726	1
chr13	98526818	98528886	1
chr13	98681929	98682880	1
chr13	98748448	98750750	1
chr13	98890269	98891518	1
chr13	98913393	98914734	1
chr13	98937475	98939597	1
chr13	98958295	98959479	1
chr13	99080625	99082229	1
chr13	99084469	99086292	1
chr13	99089201	99090203	1
chr13	99095423	99096908	1
chr13	99121902	99123231	1
chr13	99416791	99417775	1
chr13	99481161	99483009	1
chr13	99592417	99594380	1
chr13	99966255	99969213	1
chr13	100307588	100308845	1
chr13	100460873	100462141	1
chr13	100476011	100478037	1
chr13	100505630	100507803	1
chr13	100522389	100524408	1
chr13	100544057	100545692	1
chr13	100573756	100575810	1
chr13	100587504	100588428	1
chr13	100628572	100631883	1
chr13	100703049	100704307	1
chr13	100785814	100787443	1
chr13	101011981	101014176	1
chr13	101054615	101055674	1
chr13	101079873	101081066	1
chr13	101259667	101261518	1
chr13	101378656	101380069	1
chr13	101520556	101522452	1
chr13	101571077	101572956	1
chr13	101670984	101672673	1
chr13	101754745	101756138	1
chr13	101811776	101813450	1
chr13	101961747	101963035	1
chr13	101986053	101987531	1
chr13	102144854	102145956	1
chr13	102244726	102246338	1
chr13	102289184	102290547	1
chr13	102299467	102300972	1
chr13	102306209	102309766	1
chr13	102536799	102538444	1
chr13	102620627	102622654	1
chr13	102736909	102738470	1
chr13	103002738	103003839	1
chr13	103130049	103130944	1
chr13	103268786	103270147	1
chr13	103339977	103342915	1
chr13	103526252	103528556	1
chr13	103556691	103558432	1
chr13	103577658	103579351	1
chr13	103685080	103687443	1
chr13	103827656	103829827	1
chr13	103997310	103998907	1
chr13	104066037	104068484	1
chr13	104082563	104083363	1
chr13	104123740	104125333	1
chr13	104167219	104168732	1
chr13	104583776	104585088	1
chr13	105031878	105033341	1
chr13	105343957	105345876	1
chr13	105476411	105478583	1
chr13	105510653	105511677	1
chr13	105593055	105594609	1
chr13	105638270	105641302	1
chr13	105681328	105682402	1
chr13	105890311	105891147	1
chr13	105943842	105945026	1
chr13	106010358	106011546	1
chr13	106033583	106034910	1
chr13	106064216	106066013	1
chr13	106098028	106100041	1
chr13	106153898	106155487	1
chr13	106198750	106200336	1
chr13	106246718	106248119	1
chr13	106283355	106284936	1
chr13	106392860	106394146	1
chr13	106394604	106395972	1
chr13	106442239	106444127	1
chr13	106506482	106508201	1
chr13	106558530	106560464	1
chr13	106737450	106739312	1
chr13	106779814	106781694	1
chr13	106929464	106930591	1
chr13	107034297	107036174	1
chr13	107063625	107065194	1
chr13	107127085	107128793	1
chr13	107172707	107175102	1
chr13	107247683	107249165	1
chr13	107284947	107287152	1
chr13	107327420	107329486	1
chr13	107385988	107387869	1
chr13	107551268	107552464	1
chr13	107815844	107817634	1
chr13	107851649	107853181	1
chr13	108013717	108015837	1
chr13	108020121	108022200	1
chr13	108086928	108088089	1
chr13	108189737	108191589	1
chr13	108229101	108230829	1
chr13	108260581	108262100	1
chr13	108330897	108332661	1
chr13	108340795	108342094	1
chr13	108468140	108471407	1
chr13	108513447	108514961	1
chr13	108708095	108710134	1
chr13	108775035	108776158	1
chr13	108809957	108812427	1
chr13	108932982	108935000	1
chr13	108953173	108955003	1
chr13	109096492	109098069	1
chr13	109110322	109111554	1
chr13	109119996	109122055	1
chr13	109152778	109153727	1
chr13	109278172	109279885	1
chr13	109359795	109361847	1
chr13	109461197	109463126	1
chr13	109503571	109505219	1
chr13	109549345	109550500	1
chr13	109577547	109580706	1
chr13	109608477	109609353	1
chr13	109686118	109687574	1
chr13	109778472	109779758	1
chr13	109813806	109815860	1
chr13	109887001	109888111	1
chr13	110001338	110002835	1
chr13	110076636	110078176	1
chr13	110106737	110107997	1
chr13	110140719	110143318	1
chr13	110187043	110189154	1
chr13	110192597	110193882	1
chr13	110231342	110232588	1
chr13	110242473	110244236	1
chr13	110321738	110323309	1
chr13	110338242	110341395	1
chr13	110344617	110345723	1
chr13	110353229	110355630	1
chr13	110466501	110468118	1
chr13	110534199	110535841	1
chr13	110698936	110700617	1
chr13	110706535	110709244	1
chr13	110785073	110786513	1
chr13	110811850	110812783	1
chr13	110881491	110883872	1
chr13	110907687	110908534	1
chr13	110961979	110964120	1
chr13	110983199	110985102	1
chr13	110986975	110989136	1
chr13	111122151	111123722	1
chr13	111124155	111125278	1
chr13	111142265	111143311	1
chr13	111157106	111158330	1
chr13	111178657	111179813	1
chr13	111232067	111233902	1
chr13	111242989	111243886	1
chr13	111292761	111296069	1
chr13	111431835	111433407	1
chr13	111448385	111449855	1
chr13	111577195	111578421	1
chr13	111598855	111600505	1
chr13	111826025	111828422	1
chr13	111853410	111855090	1
chr13	111968183	111969878	1
chr13	111985565	111986768	1
chr13	111991032	111992624	1
chr13	112018834	112019900	1
chr13	112041713	112043089	1
chr13	112055968	112057127	1
chr13	112079304	112080313	1
chr13	112087511	112088668	1
chr13	112111519	112112680	1
chr13	112124390	112125797	1
chr13	112136138	112137843	1
chr13	112165752	112167576	1
chr13	112246178	112247778	1
chr13	112308281	112309538	1
chr13	112319527	112322578	1
chr13	112520070	112522413	1
chr13	112574119	112576395	1
chr13	112583555	112584940	1
chr13	112602954	112604235	1
chr13	112634481	112636051	1
chr13	112756942	112759392	1
chr13	112771436	112773094	1
chr13	112773995	112775041	1
chr13	112784543	112787121	1
chr13	112805546	112806894	1
chr13	112831784	112833796	1
chr13	112835037	112836935	1
chr13	112858278	112861130	1
chr13	112982107	112983773	1
chr13	112995904	112998292	1
chr13	113020739	113021563	1
chr13	113085542	113088522	1
chr13	113097467	113100176	1
chr13	113103104	113104594	1
chr13	113107214	113110945	1
chr13	113119159	113121862	1
chr13	113131355	113132647	1
chr13	113177980	113179320	1
chr13	113197694	113199222	1
chr13	113276965	113279767	1
chr13	113286218	113287822	1
chr13	113310615	113312929	1
chr13	113328300	113329954	1
chr13	113371904	113373542	1
chr13	113454517	113456881	1
chr13	113457194	113459580	1
chr13	113463391	113465295	1
chr13	113476685	113478340	1
chr13	113494168	113495062	1
chr13	113511058	113513127	1
chr13	113519931	113521306	1
chr13	113548067	113549865	1
chr13	113564708	113566205	1
chr13	113571225	113573097	1
chr13	113660219	113664182	1
chr13	113674602	113675448	1
chr13	113695745	113696955	1
chr13	113714909	113715769	1
chr13	113743195	113746345	1
chr13	113750068	113752295	1
chr13	113776685	113778531	1
chr13	113795737	113797736	1
chr13	113798926	113801058	1
chr13	113856880	113858090	1
chr13	113876639	113878154	1
chr13	113885709	113886961	1
chr13	113911639	113913727	1
chr13	113921451	113922788	1
chr13	113977542	113979120	1
chr13	113980696	113984103	1
chr13	113999059	114002653	1
chr13	114025016	114026334	1
chr13	114051834	114052964	1
chr13	114071598	114073858	1
chr13	114082995	114085633	1
chr13	114094769	114096629	1
chr13	114098626	114099709	1
chr13	114111748	114113963	1
chr13	114135495	114136643	1
chr13	114171097	114172340	1
chr13	114196843	114199156	1
chr13	114311038	114312806	1
chr13	114450167	114451430	1
chr13	114476408	114477573	1
chr13	114503920	114505674	1
chr13	114515348	114517445	1
chr13	114517920	114520364	1
chr13	114528111	114531690	1
chr13	114536623	114538439	1
chr13	114568717	114570802	1
chr13	114580341	114581185	1
chr13	114588319	114590859	1
chr13	114743836	114745325	1
chr13	114800828	114801966	1
chr13	114808774	114810300	1
chr13	114863532	114866656	1
chr13	114867583	114869705	1
chr13	114886256	114887684	1
chr13	114891797	114893161	1
chr13	114908997	114910499	1
chr13	114921301	114922376	1
chr13	114946749	114948512	1
chr13	114956673	114958107	1
chr13	115051916	115053604	1
chr13	115059977	115062456	1
chr13	115064008	115065112	1
chr13	115099932	115100982	1
chr13	115105137	115106888	1
chr14	19682774	19684633	1
chr14	19848890	19849870	1
chr14	19890689	19892747	1
chr14	20267368	20269203	1
chr14	20343910	20345237	1
chr14	20474883	20477527	1
chr14	20548492	20549956	1
chr14	20823283	20824962	1
chr14	20905494	20907495	1
chr14	20952867	20954970	1
chr14	21094661	21096329	1
chr14	21113394	21114595	1
chr14	21170605	21172374	1
chr14	21190477	21192494	1
chr14	21284092	21285275	1
chr14	21288672	21289875	1
chr14	21304507	21305824	1
chr14	21461152	21463052	1
chr14	21527561	21529086	1
chr14	21557652	21559198	1
chr14	21588345	21590463	1
chr14	21623211	21624101	1
chr14	21630497	21633130	1
chr14	21671618	21675446	1
chr14	21792842	21794564	1
chr14	21867616	21868979	1
chr14	21909294	21910372	1
chr14	21964373	21965977	1
chr14	21972289	21973407	1
chr14	21982289	21983878	1
chr14	21989211	21991159	1
chr14	22006702	22008316	1
chr14	22158779	22159701	1
chr14	22378274	22379933	1
chr14	22494160	22496173	1
chr14	22585288	22586397	1
chr14	22590916	22592899	1
chr14	22713334	22714435	1
chr14	22737224	22739318	1
chr14	22784230	22785687	1
chr14	22951033	22952927	1
chr14	22977856	22979804	1
chr14	23017351	23018922	1
chr14	23019892	23021172	1
chr14	23097656	23099394	1
chr14	23240461	23242385	1
chr14	23245712	23248320	1
chr14	23249142	23250006	1
chr14	23257532	23258346	1
chr14	23317224	23318217	1
chr14	23370059	23372203	1
chr14	23510209	23512045	1
chr14	23539042	23542148	1
chr14	23606754	23608151	1
chr14	23648904	23649704	1
chr14	23677680	23678662	1
chr14	23743700	23745461	1
chr14	23793195	23795120	1
chr14	23845158	23846575	1
chr14	23988092	23991184	1
chr14	23999662	24001087	1
chr14	24008361	24009702	1
chr14	24017536	24018588	1
chr14	24052111	24053164	1
chr14	24071760	24073299	1
chr14	24114368	24116857	1
chr14	24222438	24224251	1
chr14	24243401	24245861	1
chr14	24306930	24308219	1
chr14	24385903	24387162	1
chr14	24511190	24512374	1
chr14	24646834	24648193	1
chr14	24652904	24654351	1
chr14	24661418	24662261	1
chr14	24728969	24730593	1
chr14	24793294	24794396	1
chr14	24904112	24905820	1
chr14	25259009	25260740	1
chr14	25427314	25429188	1
chr14	25582020	25583982	1
chr14	25622055	25623951	1
chr14	25708773	25709573	1
chr14	25790337	25791611	1
chr14	25877172	25877997	1
chr14	25918642	25919751	1
chr14	25923738	25925404	1
chr14	26076820	26078793	1
chr14	26109182	26110400	1
chr14	26129127	26130747	1
chr14	26134262	26136439	1
chr14	26333630	26335622	1
chr14	26389877	26392477	1
chr14	26475814	26477390	1
chr14	26533881	26534843	1
chr14	26597498	26598937	1
chr14	26681328	26682894	1
chr14	26916196	26919455	1
chr14	27063645	27064685	1
chr14	27283234	27285027	1
chr14	27468474	27469945	1
chr14	27531710	27533990	1
chr14	27556398	27557753	1
chr14	27715049	27717165	1
chr14	27750114	27751742	1
chr14	28072300	28073720	1
chr14	28150511	28152633	1
chr14	28252804	28254073	1
chr14	28465454	28467703	1
chr14	29024081	29026002	1
chr14	29030912	29031809	1
chr14	29197717	29199903	1
chr14	29501759	29502982	1
chr14	29861650	29863153	1
chr14	29871303	29872993	1
chr14	29914196	29915643	1
chr14	30394328	30395415	1
chr14	30544805	30546854	1
chr14	30608723	30609993	1
chr14	30666650	30667719	1
chr14	30689806	30691005	1
chr14	30800768	30802422	1
chr14	30828166	30830039	1
chr14	30882980	30884737	1
chr14	30982762	30984334	1
chr14	31061143	31062895	1
chr14	31242291	31244543	1
chr14	31276580	31278416	1
chr14	31345678	31348247	1
chr14	31353715	31354976	1
chr14	31357696	31359182	1
chr14	31392511	31395763	1
chr14	31684132	31685188	1
chr14	31949517	31950667	1
chr14	32074803	32075604	1
chr14	32256255	32257576	1
chr14	32269689	32271535	1
chr14	32274579	32275379	1
chr14	32302749	32304592	1
chr14	32324710	32326092	1
chr14	32382581	32384658	1
chr14	32415260	32416352	1
chr14	32538035	32539350	1
chr14	32693510	32694310	1
chr14	32779012	32780594	1
chr14	32786929	32788305	1
chr14	32834003	32835169	1
chr14	32847688	32849557	1
chr14	32897539	32898926	1
chr14	32960084	32961310	1
chr14	32995383	32996850	1
chr14	33036745	33038994	1
chr14	33245120	33246053	1
chr14	33443378	33445405	1
chr14	33486118	33488485	1
chr14	33529732	33531105	1
chr14	33537401	33539736	1
chr14	33592118	33593439	1
chr14	33910228	33911720	1
chr14	33929539	33931240	1
chr14	33955525	33956386	1
chr14	34034592	34036155	1
chr14	34113691	34114787	1
chr14	34162817	34164082	1
chr14	34194927	34196692	1
chr14	34256411	34257273	1
chr14	34446902	34448046	1
chr14	34548688	34549538	1
chr14	34588402	34589673	1
chr14	34595373	34596353	1
chr14	34689954	34691644	1
chr14	34770600	34772073	1
chr14	34818636	34821230	1
chr14	35115979	35117052	1
chr14	35155183	35156238	1
chr14	35211296	35212952	1
chr14	35627979	35629820	1
chr14	35664413	35666472	1
chr14	36028820	36030147	1
chr14	36112719	36114497	1
chr14	36345077	36346407	1
chr14	36416390	36419704	1
chr14	36429710	36431024	1
chr14	36456127	36457874	1
chr14	36683760	36685476	1
chr14	36873886	36876405	1
chr14	36942055	36943745	1
chr14	36964464	36965924	1
chr14	37142312	37143807	1
chr14	37175190	37176813	1
chr14	37181189	37182904	1
chr14	37224477	37225881	1
chr14	37278954	37281346	1
chr14	37309343	37311111	1
chr14	37316481	37317959	1
chr14	37326852	37328143	1
chr14	37431832	37433244	1
chr14	37445480	37447926	1
chr14	37719763	37721498	1
chr14	38074937	38076329	1
chr14	38196021	38197442	1
chr14	38229614	38231361	1
chr14	38285490	38286827	1
chr14	38486090	38487516	1
chr14	38667583	38668793	1
chr14	38677544	38678679	1
chr14	38710472	38712131	1
chr14	38848288	38849677	1
chr14	38992457	38993692	1
chr14	40013447	40015085	1
chr14	40269289	40270671	1
chr14	40340650	40342461	1
chr14	40399558	40400681	1
chr14	40894389	40895346	1
chr14	41266782	41268756	1
chr14	41614281	41616368	1
chr14	41927532	41929176	1
chr14	42698273	42699437	1
chr14	42717930	42719744	1
chr14	43065007	43066445	1
chr14	43136757	43138535	1
chr14	43193793	43195688	1
chr14	43274249	43275799	1
chr14	43323292	43325025	1
chr14	44114604	44115959	1
chr14	44542534	44544148	1
chr14	44877449	44878834	1
chr14	45198156	45199544	1
chr14	45249855	45251140	1
chr14	45680980	45682287	1
chr14	45735865	45737385	1
chr14	45833875	45835775	1
chr14	46081079	46082574	1
chr14	46314556	46316129	1
chr14	46747727	46749733	1
chr14	47237719	47239905	1
chr14	47416517	47417970	1
chr14	47457534	47459856	1
chr14	47563999	47565933	1
chr14	47695357	47696537	1
